Ano;Grupo CID-10;Faixa Etária;Valor
2017;Anomalias cromossômicas NCOP;80 anos e mais;-
2017;Sint e sinais relat aparelho circulat e respirat;80 anos e mais;11
2017;Sintom e sinais relat ao aparelho digest e abdome;80 anos e mais;7
2017;Sint e sinais relat sist nervoso e osteomuscular;80 anos e mais;2
2017;Sint e sinais rel cogn percep estado emoc e compor;80 anos e mais;-
2017;Sintomas e sinais relativos à fala e à voz;80 anos e mais;-
2017;Sintomas e sinais gerais;80 anos e mais;81
2017;Achad anorm exam diag imagem estud função, s/diag;80 anos e mais;-
2017;Causas mal definidas e desconhecidas mortalidade;80 anos e mais;220
2017;Acidentes;80 anos e mais;135
2017;Lesões autoprovocadas intencionalmente;80 anos e mais;3
2017;Agressões;80 anos e mais;7
2017;Eventos (fatos) cuja intenção é indeterminada;80 anos e mais;21
2017;Complicações de assistência médica e cirúrgica;80 anos e mais;5
2017;Seqüelas causas externas de morbidade e mortalidad;80 anos e mais;1
2018;Doenças infecciosas intestinais;80 anos e mais;47
2018;Tuberculose;80 anos e mais;13
2018;Algumas doenças bacterianas zoonóticas;80 anos e mais;-
2018;Outras doenças bacterianas;80 anos e mais;106
2018;Infecções de transmissão predominantemente sexual;80 anos e mais;-
2018;Outras doenças causadas por clamídias;80 anos e mais;-
2018;Infecções virais do sistema nervoso central;80 anos e mais;1
2018;Febres por arbovírus e febres hemorrágicas virais;80 anos e mais;4
2018;Infecções virais caract p/lesões de pele e mucosas;80 anos e mais;2
2018;Hepatite viral;80 anos e mais;2
2018;Doença pelo vírus da imunodeficiência humana [HIV];80 anos e mais;-
2018;Outras doenças por vírus;80 anos e mais;1
2018;Micoses;80 anos e mais;1
2018;Doenças devidas a protozoários;80 anos e mais;1
2018;Helmintíases;80 anos e mais;3
2018;Seqüelas de doenças infecciosas e parasitárias;80 anos e mais;6
2018;Outras doenças infecciosas;80 anos e mais;-
2018;Neoplasias malignas;80 anos e mais;606
2018;Neoplasias [tumores] in situ;80 anos e mais;-
2018;Neoplasias [tumores] benignas(os);80 anos e mais;3
2018;Neopl de comportamento incerto ou desconhecido;80 anos e mais;13
2018;Anemias nutricionais;80 anos e mais;1
2018;Anemias hemolíticas;80 anos e mais;1
2018;Anemias aplásticas e outras anemias;80 anos e mais;4
2018;Defeitos coagulação, púrpura, outr afecç hemorrág;80 anos e mais;7
2018;Outras doenças do sangue e órgãos hematopoéticos;80 anos e mais;1
2018;Alguns transt q comprometem o mecanismo imunitário;80 anos e mais;2
2018;Transtornos da glândula tireóide;80 anos e mais;2
2018;Diabetes mellitus;80 anos e mais;114
2018;Transtornos de outras glândulas endócrinas;80 anos e mais;1
2018;Desnutrição;80 anos e mais;19
2018;Outras deficiências nutricionais;80 anos e mais;1
2018;Obesidade e outras formas de hiperalimentação;80 anos e mais;3
2018;Distúrbios metabólicos;80 anos e mais;11
2018;Transtornos mentais orgânicos, incl sintomáticos;80 anos e mais;146
2018;Transt ment e comport dev ao uso subst psicoativa;80 anos e mais;5
2018;Esquizofrenia, transt esquizotípicos e delirantes;80 anos e mais;1
2018;Transtornos do humor [afetivos];80 anos e mais;1
2018;Retardo mental;80 anos e mais;-
2018;Transtornos do desenvolvimento psicológico;80 anos e mais;-
2018;Doenças inflamatórias do sistema nervoso central;80 anos e mais;1
2018;Atrofias sistêm q afetam princ o sist nerv central;80 anos e mais;6
2018;Doenças extrapiramidais e transt dos movimentos;80 anos e mais;58
2018;Outras doenças degenerativas do sistema nervoso;80 anos e mais;337
2018;Doenças desmielinizantes do sist nervoso central;80 anos e mais;-
2018;Transtornos episódicos e paroxísticos;80 anos e mais;1
2018;Doenças da junção mioneural e dos músculos;80 anos e mais;-
2018;Paralisia cerebral e outras síndromes paralíticas;80 anos e mais;-
2018;Outros transtornos do sistema nervoso;80 anos e mais;11
2018;Doenças do ouvido externo;80 anos e mais;-
2018;Doenças do ouvido médio e da mastóide;80 anos e mais;1
2018;Febre reumática aguda;80 anos e mais;-
2018;Doenças reumáticas crônicas do coração;80 anos e mais;5
2018;Doenças hipertensivas;80 anos e mais;66
2018;Doenças isquêmicas do coração;80 anos e mais;398
2018;Doenças cardíaca pulmonar e da circulação pulmonar;80 anos e mais;29
2018;Outras formas de doença do coração;80 anos e mais;289
2018;Doenças cerebrovasculares;80 anos e mais;503
2018;Doenças das artérias, das arteríolas e capilares;80 anos e mais;71
2018;Doenças veias, vasos e gânglios linfáticos, NCOP;80 anos e mais;21
2018;Outros transt e os não espec aparelho circulatório;80 anos e mais;-
2018;Infecções agudas das vias aéreas superiores;80 anos e mais;5
2018;Influenza [gripe] e pneumonia;80 anos e mais;612
2018;Outras infecções agudas das vias aéreas inferiores;80 anos e mais;3
2018;Outras doenças das vias aéreas superiores;80 anos e mais;1
2018;Doenças crônicas das vias aéreas inferiores;80 anos e mais;179
2018;Doenças pulmonares devidas a agentes externos;80 anos e mais;85
2018;Outras doenças respirat q afetam princ interstício;80 anos e mais;18
2018;Afecções necróticas e supurat vias aéreas infer;80 anos e mais;1
2018;Outras doenças da pleura;80 anos e mais;1
2018;Outras doenças do aparelho respiratório;80 anos e mais;58
2018;Doenças cavidade oral, glând salivares e maxilares;80 anos e mais;-
2018;Doenças do esôfago, do estômago e do duodeno;80 anos e mais;25
2018;Doenças do apêndice;80 anos e mais;5
2018;Hérnias;80 anos e mais;22
2018;Enterites e colites não-infecciosas;80 anos e mais;4
2018;Outras doenças dos intestinos;80 anos e mais;77
2018;Doenças do peritônio;80 anos e mais;9
2018;Doenças do fígado;80 anos e mais;20
2018;Transt vesícula biliar, vias biliares e pâncreas;80 anos e mais;47
2018;Outras doenças do aparelho digestivo;80 anos e mais;22
2018;Infecções da pele e do tecido subcutâneo;80 anos e mais;24
2018;Afecções bolhosas;80 anos e mais;-
2018;Dermatite e eczema;80 anos e mais;-
2018;Urticária e eritema;80 anos e mais;-
2018;Outras afecções da pele e do tecido subcutâneo;80 anos e mais;29
2018;Artropatias;80 anos e mais;-
2018;Doenças sistêmicas do tecido conjuntivo;80 anos e mais;-
2018;Dorsopatias;80 anos e mais;2
2018;Transtornos dos tecidos moles;80 anos e mais;18
2018;Osteopatias e condropatias;80 anos e mais;24
2018;Doenças glomerulares;80 anos e mais;5
2018;Doenças renais túbulo-intersticiais;80 anos e mais;15
2018;Insuficiência renal;80 anos e mais;57
2018;Calculose renal;80 anos e mais;4
2018;Outros transtornos do rim e do ureter;80 anos e mais;1
2018;Outras doenças do aparelho urinário;80 anos e mais;97
2018;Doenças dos órgãos genitais masculinos;80 anos e mais;11
2018;Doenças inflamatórias órgãos pélvicos femininos;80 anos e mais;1
2018;Transt não-inflamatórios do trato genital feminino;80 anos e mais;-
2018;Edema proteinúr e transt hipert gravid parto puerp;80 anos e mais;-
2018;Assist à mãe mot feto cavid amniót e prob rel part;80 anos e mais;-
2018;Complicações relacionadas predom com o puerpério;80 anos e mais;-
2018;Outras afecções obstétricas NCOP;80 anos e mais;-
2018;Fet rec-nasc afet fat mat e compl grav, trab parto;80 anos e mais;-
2018;Transt relac com a duração gestação e cresc fetal;80 anos e mais;-
2018;Transt respirat e cardiovasc específ per perinatal;80 anos e mais;-
2018;Infecções específicas do período perinatal;80 anos e mais;-
2018;Transt hemorrág e hematológ feto e recém-nascido;80 anos e mais;-
2018;Transt aparelho digestivo do feto ou recém-nascido;80 anos e mais;-
2018;Afecç comprom tegument e reg térm fet e recém-nasc;80 anos e mais;-
2018;Outros transtornos originados no período perinatal;80 anos e mais;-
2018;Malformações congênitas do sistema nervoso;80 anos e mais;-
2018;Malformações congênitas do aparelho circulatório;80 anos e mais;-
2018;Malformações congênitas do aparelho respiratório;80 anos e mais;-
2018;Outras malformações congênitas aparelho digestivo;80 anos e mais;-
2018;Malformações congênitas do aparelho urinário;80 anos e mais;1
2018;Malform e deform congênit do sistema osteomuscular;80 anos e mais;-
2018;Outras malformações congênitas;80 anos e mais;-
2018;Anomalias cromossômicas NCOP;80 anos e mais;-
2018;Sint e sinais relat aparelho circulat e respirat;80 anos e mais;8
2018;Sintom e sinais relat ao aparelho digest e abdome;80 anos e mais;5
2018;Sintom e sinais relat à pele e tecido subcutâneo;80 anos e mais;1
2018;Sint e sinais relat sist nervoso e osteomuscular;80 anos e mais;2
2018;Sintomas e sinais gerais;80 anos e mais;27
2018;Causas mal definidas e desconhecidas mortalidade;80 anos e mais;69
2018;Acidentes;80 anos e mais;102
2018;Lesões autoprovocadas intencionalmente;80 anos e mais;3
2018;Agressões;80 anos e mais;6
2018;Eventos (fatos) cuja intenção é indeterminada;80 anos e mais;32
2018;Complicações de assistência médica e cirúrgica;80 anos e mais;5
2018;Seqüelas causas externas de morbidade e mortalidad;80 anos e mais;1
2019;Doenças infecciosas intestinais;80 anos e mais;31
2019;Tuberculose;80 anos e mais;9
2019;Algumas doenças bacterianas zoonóticas;80 anos e mais;-
2019;Outras doenças bacterianas;80 anos e mais;70
2019;Infecções de transmissão predominantemente sexual;80 anos e mais;-
2019;Infecções virais do sistema nervoso central;80 anos e mais;-
2019;Febres por arbovírus e febres hemorrágicas virais;80 anos e mais;-
2019;Infecções virais caract p/lesões de pele e mucosas;80 anos e mais;3
2019;Hepatite viral;80 anos e mais;2
2019;Doença pelo vírus da imunodeficiência humana [HIV];80 anos e mais;1
2019;Outras doenças por vírus;80 anos e mais;-
2019;Micoses;80 anos e mais;1
2019;Doenças devidas a protozoários;80 anos e mais;-
2019;Helmintíases;80 anos e mais;1
2019;Seqüelas de doenças infecciosas e parasitárias;80 anos e mais;8
2019;Neoplasias malignas;80 anos e mais;651
2019;Neoplasias [tumores] in situ;80 anos e mais;2
2019;Neoplasias [tumores] benignas(os);80 anos e mais;4
2019;Neopl de comportamento incerto ou desconhecido;80 anos e mais;15
2019;Anemias nutricionais;80 anos e mais;1
2019;Anemias hemolíticas;80 anos e mais;-
2019;Anemias aplásticas e outras anemias;80 anos e mais;7
2019;Defeitos coagulação, púrpura, outr afecç hemorrág;80 anos e mais;3
2019;Outras doenças do sangue e órgãos hematopoéticos;80 anos e mais;3
2019;Alguns transt q comprometem o mecanismo imunitário;80 anos e mais;5
2019;Transtornos da glândula tireóide;80 anos e mais;3
2019;Diabetes mellitus;80 anos e mais;117
2019;Outr transt regulação glicose e secr pancreát int;80 anos e mais;-
2019;Transtornos de outras glândulas endócrinas;80 anos e mais;1
2019;Desnutrição;80 anos e mais;19
2019;Obesidade e outras formas de hiperalimentação;80 anos e mais;3
2019;Distúrbios metabólicos;80 anos e mais;16
2019;Transtornos mentais orgânicos, incl sintomáticos;80 anos e mais;183
2019;Transt ment e comport dev ao uso subst psicoativa;80 anos e mais;6
2019;Esquizofrenia, transt esquizotípicos e delirantes;80 anos e mais;3
2019;Transtornos do humor [afetivos];80 anos e mais;1
2019;Retardo mental;80 anos e mais;-
2019;Transtorno mental não especificado;80 anos e mais;-
2019;Doenças inflamatórias do sistema nervoso central;80 anos e mais;1
2019;Atrofias sistêm q afetam princ o sist nerv central;80 anos e mais;5
2019;Doenças extrapiramidais e transt dos movimentos;80 anos e mais;60
2019;Outras doenças degenerativas do sistema nervoso;80 anos e mais;429
2019;Doenças desmielinizantes do sist nervoso central;80 anos e mais;-
2019;Transtornos episódicos e paroxísticos;80 anos e mais;5
2019;Polineuropatias e outr transt sist nerv periférico;80 anos e mais;1
2019;Doenças da junção mioneural e dos músculos;80 anos e mais;-
2019;Paralisia cerebral e outras síndromes paralíticas;80 anos e mais;-
2019;Outros transtornos do sistema nervoso;80 anos e mais;17
2019;Doenças do ouvido médio e da mastóide;80 anos e mais;1
2019;Febre reumática aguda;80 anos e mais;-
2019;Doenças reumáticas crônicas do coração;80 anos e mais;3
2019;Doenças hipertensivas;80 anos e mais;92
2019;Doenças isquêmicas do coração;80 anos e mais;428
2019;Doenças cardíaca pulmonar e da circulação pulmonar;80 anos e mais;39
2019;Outras formas de doença do coração;80 anos e mais;285
2019;Doenças cerebrovasculares;80 anos e mais;506
2019;Doenças das artérias, das arteríolas e capilares;80 anos e mais;76
2019;Doenças veias, vasos e gânglios linfáticos, NCOP;80 anos e mais;17
2019;Outros transt e os não espec aparelho circulatório;80 anos e mais;2
2019;Infecções agudas das vias aéreas superiores;80 anos e mais;2
2019;Influenza [gripe] e pneumonia;80 anos e mais;604
2019;Outras infecções agudas das vias aéreas inferiores;80 anos e mais;9
2019;Outras doenças das vias aéreas superiores;80 anos e mais;2
2019;Doenças crônicas das vias aéreas inferiores;80 anos e mais;175
2019;Doenças pulmonares devidas a agentes externos;80 anos e mais;80
2019;Outras doenças respirat q afetam princ interstício;80 anos e mais;23
2019;Afecções necróticas e supurat vias aéreas infer;80 anos e mais;2
2019;Outras doenças da pleura;80 anos e mais;4
2019;Outras doenças do aparelho respiratório;80 anos e mais;50
2019;Doenças cavidade oral, glând salivares e maxilares;80 anos e mais;1
2019;Doenças do esôfago, do estômago e do duodeno;80 anos e mais;16
2019;Doenças do apêndice;80 anos e mais;1
2019;Hérnias;80 anos e mais;23
2019;Enterites e colites não-infecciosas;80 anos e mais;5
2019;Outras doenças dos intestinos;80 anos e mais;79
2019;Doenças do peritônio;80 anos e mais;25
2019;Doenças do fígado;80 anos e mais;22
2019;Transt vesícula biliar, vias biliares e pâncreas;80 anos e mais;42
2019;Outras doenças do aparelho digestivo;80 anos e mais;25
2019;Infecções da pele e do tecido subcutâneo;80 anos e mais;22
2019;Afecções pápulo-descamativas;80 anos e mais;1
2019;Urticária e eritema;80 anos e mais;1
2019;Outras afecções da pele e do tecido subcutâneo;80 anos e mais;18
2019;Artropatias;80 anos e mais;5
2019;Doenças sistêmicas do tecido conjuntivo;80 anos e mais;-
2019;Dorsopatias;80 anos e mais;-
2019;Transtornos dos tecidos moles;80 anos e mais;18
2019;Osteopatias e condropatias;80 anos e mais;35
2019;Doenças glomerulares;80 anos e mais;-
2019;Doenças renais túbulo-intersticiais;80 anos e mais;14
2019;Insuficiência renal;80 anos e mais;53
2019;Calculose renal;80 anos e mais;3
2019;Outros transtornos do rim e do ureter;80 anos e mais;-
2019;Outras doenças do aparelho urinário;80 anos e mais;119
2019;Doenças dos órgãos genitais masculinos;80 anos e mais;11
2019;Doenças inflamatórias órgãos pélvicos femininos;80 anos e mais;3
2019;Transt não-inflamatórios do trato genital feminino;80 anos e mais;-
2019;Edema proteinúr e transt hipert gravid parto puerp;80 anos e mais;-
2019;Outros transtornos maternos relac predom gravidez;80 anos e mais;-
2019;Complicações do trabalho de parto e do parto;80 anos e mais;-
2019;Complicações relacionadas predom com o puerpério;80 anos e mais;-
2019;Outras afecções obstétricas NCOP;80 anos e mais;-
2019;Fet rec-nasc afet fat mat e compl grav, trab parto;80 anos e mais;-
2019;Transt relac com a duração gestação e cresc fetal;80 anos e mais;-
2019;Traumatismo de parto;80 anos e mais;-
2019;Transt respirat e cardiovasc específ per perinatal;80 anos e mais;-
2019;Infecções específicas do período perinatal;80 anos e mais;-
2019;Transt hemorrág e hematológ feto e recém-nascido;80 anos e mais;-
2019;Transt aparelho digestivo do feto ou recém-nascido;80 anos e mais;-
2019;Outros transtornos originados no período perinatal;80 anos e mais;-
2019;Malformações congênitas do sistema nervoso;80 anos e mais;1
2019;Malformações congênitas do aparelho circulatório;80 anos e mais;-
2019;Malformações congênitas do aparelho respiratório;80 anos e mais;-
2019;Outras malformações congênitas aparelho digestivo;80 anos e mais;1
2019;Malformações congênitas dos órgãos genitais;80 anos e mais;-
2019;Malformações congênitas do aparelho urinário;80 anos e mais;1
2019;Malform e deform congênit do sistema osteomuscular;80 anos e mais;-
2019;Outras malformações congênitas;80 anos e mais;-
2019;Anomalias cromossômicas NCOP;80 anos e mais;-
2019;Sint e sinais relat aparelho circulat e respirat;80 anos e mais;6
2019;Sintom e sinais relat ao aparelho digest e abdome;80 anos e mais;3
2019;Sint e sinais relat sist nervoso e osteomuscular;80 anos e mais;2
2019;Sintomas e sinais gerais;80 anos e mais;17
